0.03926,-0.106
0.08093,-0.09453
0.09482,-0.08342
0.139,-0.06676
0.184,-0.04176
0.214,-0.02787
0.275,-0.0112
0.309,0.002689
0.348,0.01102
0.398,0.02769
0.431,0.03324
0.481,0.04991
0.52,0.04713
0.553,0.04991
0.609,0.05547
0.648,0.06102
0.681,0.06102
0.723,0.06102
0.767,0.05269
0.806,0.05269
0.859,0.04713
0.886,0.04158
0.936,0.04158
0.97,0.03047
0.981,0.02769
1.053,0.008244
1.086,-8.882e-05
1.134,-0.0112
1.161,-0.02231
1.192,-0.04453
1.236,-0.05009
1.286,-0.07787
1.334,-0.09453
1.361,-0.106
1.403,-0.128
1.442,-0.145
1.481,-0.167
1.525,-0.189
1.564,-0.211
1.586,-0.236
1.631,-0.264
1.67,-0.283
1.709,-0.314
1.75,-0.345
1.786,-0.367
1.831,-0.403
1.87,-0.433
1.909,-0.464
1.942,-0.492
1.978,-0.52
2.02,-0.564
2.061,-0.6
2.098,-0.642
2.134,-0.664
2.159,-0.714
2.214,-0.756
2.261,-0.8
2.298,-0.842
2.336,-0.895
2.37,-0.928
2.423,-0.978
2.464,-1.042
2.495,-1.07
2.542,-1.125
2.598,-1.203
2.62,-1.233
2.67,-1.295
2.714,-1.356
2.753,-1.406
2.778,-1.461
2.825,-1.522
2.87,-1.589
2.909,-1.667
2.934,-1.722
